atividade_principal,data_situacao,tipo,nome,efr,telefone,email,situacao,bairro,logradouro,numero,cep,municipio,fantasia,porte,abertura,natureza_juridica,uf,cnpj,ultima_atualizacao,status,complemento,motivo_situacao,situacao_especial,data_situacao_especial,atividades_secundarias,capital_social,qsa,message,atividade_principal_code,possui_atividade_secundaria,atividade_secundaria_list,is_ativo,tem_situacao_especial,natureza_juridica_code,idade_empresa,tem_socios,socios_list,socios_count
Atividades de rádio,03/11/2005,MATRIZ,RADIO BLAU NUNES LTDA,,(55) 3372-1136,,ATIVA,CENTRO,AVENIDA CORONEL VICTOR DUMONCEL,1756,98.240-000,SANTA BARBARA DO SUL,BARBARA FM ESTEREO,EMPRESA DE PEQUENO PORTE,24/08/1981,Sociedade Empresária Limitada,RS,87.656.039/0001-40,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",22000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'CLAUDIO ZAPPE'}, {'qual': '49-Sócio-Administrador', 'nome': 'WILSON CARLOS CIROLINI'}, {'qual': '49-Sócio-Administrador', 'nome': 'JOHNNY CLAY SCHIFELBEIN ROSA'}]",,60.10-1-00,0,[],1,1,206-2,39,1,"['CLAUDIO ZAPPE', 'JOHNNY CLAY SCHIFELBEIN ROSA', 'WILSON CARLOS CIROLINI']",3
Atividades de rádio,03/11/2005,MATRIZ,RADIO IMEMBUI SA,,(55) 3212-7979,,ATIVA,PATRONATO,AVENIDA GOVERNADOR WALTER JOBIM,222,97.020-355,SANTA MARIA,,DEMAIS,18/05/1972,Sociedade Anônima Fechada,RS,95.607.941/0001-02,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",182393.0,"[{'qual': '16-Presidente', 'nome': 'CLAUDIO ZAPPE'}, {'qual': '10-Diretor', 'nome': 'ALCIDES HENRIQUE ZAPPE'}, {'qual': '10-Diretor', 'nome': 'JOHNNY CLAY SCHIFELBEIN ROSA'}]",,60.10-1-00,0,[],1,1,205-4,48,1,"['ALCIDES HENRIQUE ZAPPE', 'CLAUDIO ZAPPE', 'JOHNNY CLAY SCHIFELBEIN ROSA']",3
Atividades de rádio,03/11/2005,MATRIZ,RADIO MARATAN LTDA,,(0055) 0242-1300,maratan@v-expressa.com.br,ATIVA,CENTRO,RUA THOMAZ ALBORNOZ,1108,97.573-600,SANTANA DO LIVRAMENTO,,MICRO EMPRESA,02/07/1974,Sociedade Empresária Limitada,RS,88.123.708/0001-80,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'JOSE ANTONIO MOREIRA D AVILA JUNIOR'}, {'qual': '49-Sócio-Administrador', 'nome': 'LUIS EDUARDO DE LA ROSA DAVILA'}]",,60.10-1-00,0,[],1,1,206-2,46,1,"['JOSE ANTONIO MOREIRA D AVILA JUNIOR', 'LUIS EDUARDO DE LA ROSA DAVILA']",2
Atividades de rádio,30/01/2001,MATRIZ,RADIO CIDADE DE ITAIOPOLIS LTDA,,,,ATIVA,LUCENA,RUA JOSE GONCALVES,333,89.340-000,ITAIOPOLIS,,DEMAIS,19/11/1981,Sociedade Empresária Limitada,SC,75.789.966/0001-59,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",120000.0,"[{'qual': '22-Sócio', 'nome': 'MOACIR BERTOLI'}, {'qual': '05-Administrador', 'nome': 'RANIERI MOACIR BERTOLI'}, {'qual': '22-Sócio', 'nome': 'SIMONE WERNER'}]",,60.10-1-00,0,[],1,1,206-2,38,1,"['MOACIR BERTOLI', 'RANIERI MOACIR BERTOLI', 'SIMONE WERNER']",3
Administração pública em geral,03/11/2005,MATRIZ,MUNICIPIO DE SAO LOURENCO DO SUL,MUNICÍPIO DE SAO LOURENCO DO SUL,(0532) 5130-02,,ATIVA,CENTRO,AV CEL ALFREDO BORN,202,96.170-000,SAO LOURENCO DO SUL,MUNICIPIO DE SAO LOURENCO DO SUL,DEMAIS,05/11/1974,Município,RS,87.893.111/0001-52,2020-08-26T14:47:41.397Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,[],,84.11-6-00,0,[],1,1,124-4,45,0,[],0
Atividades de rádio,03/11/2005,MATRIZ,RADIO EDUCADORA DE UBERLANDIA LTDA,,,,ATIVA,JARDIM UMUARAMA,AVENIDA PROF JOSE INACIO SOUZA,2710,38.401-730,UBERLANDIA,,DEMAIS,23/08/1966,Sociedade Empresária Limitada,MG,25.630.153/0001-43,2020-07-04T23:59:59.000Z,OK,SETOR COMERCIAL,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",219312.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ARY DE CASTRO SANTOS JUNIOR'}, {'qual': '22-Sócio', 'nome': 'HELOISA SANTOS ISSA'}, {'qual': '22-Sócio', 'nome': 'ELIANE HUGUENEY SANTOS'}]",,60.10-1-00,0,[],1,1,206-2,54,1,"['ARY DE CASTRO SANTOS JUNIOR', 'ELIANE HUGUENEY SANTOS', 'HELOISA SANTOS ISSA']",3
Atividades de rádio,03/11/2005,MATRIZ,RADIO PRINCESA DE RONCADOR LTDA,,,,ATIVA,CENTRO,RUA SAO PAULO,572,87.320-000,RONCADOR,RADIO CENTRAL DE RONCADOR,MICRO EMPRESA,20/05/1988,Sociedade Empresária Limitada,PR,80.597.925/0001-09,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",56908.0,"[{'qual': '22-Sócio', 'nome': 'STAEL FERNANDA RODRIGUES DE LIMA JANENE'}, {'qual': '49-Sócio-Administrador', 'nome': 'ODILON HENRIQUE BENTO GONCALVES'}, {'qual': '22-Sócio', 'nome': 'ANAH JULIA BENTO ANDREOLI GONCALVES'}]",,60.10-1-00,0,[],1,1,206-2,32,1,"['ANAH JULIA BENTO ANDREOLI GONCALVES', 'ODILON HENRIQUE BENTO GONCALVES', 'STAEL FERNANDA RODRIGUES DE LIMA JANENE']",3
Atividades de rádio,19/03/2001,MATRIZ,RADIO SAO JOAO DO SUDOESTE DO PARANA LTDA,,(46) 3533-1474,,ATIVA,CENTRO,RUA SAO MIGUEL,557,85.570-000,SAO JOAO,,MICRO EMPRESA,09/01/1986,Sociedade Empresária Limitada,PR,79.092.771/0001-06,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",100000.0,"[{'qual': '22-Sócio', 'nome': 'JULIETA MATIODA SELESKI'}, {'qual': '22-Sócio', 'nome': 'AIRTON JOSE SELESKI'}, {'qual': '22-Sócio', 'nome': 'ADIR JOEL SELESKI'}, {'qual': '49-Sócio-Administrador', 'nome': 'NELIO AGOSTINHO MOOS'}, {'qual': '22-Sócio', 'nome': 'ANGELA JANET SELESKI SCHMITZ'}, {'qual': '22-Sócio', 'nome': 'ANNI JOICE SELESKI PASQUALOTTO'}]",,60.10-1-00,0,[],1,1,206-2,34,1,"['ADIR JOEL SELESKI', 'AIRTON JOSE SELESKI', 'ANGELA JANET SELESKI SCHMITZ', 'ANNI JOICE SELESKI PASQUALOTTO', 'JULIETA MATIODA SELESKI', 'NELIO AGOSTINHO MOOS']",6
Atividades de rádio,03/11/2005,MATRIZ,RADIO ELDORADO DO PARANA LTDA,,(41) 3074-9090 / (41) 3074-9090,,ATIVA,CENTRO,RUA 15 DE NOVEMBRO,2175,83.005-000,SAO JOSE DOS PINHAIS,RADIO MAIS,EMPRESA DE PEQUENO PORTE,25/04/1983,Sociedade Empresária Limitada,PR,76.750.983/0001-45,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",2216570.0,"[{'qual': '22-Sócio', 'nome': 'CARLOS ROBERTO MASSA'}, {'qual': '49-Sócio-Administrador', 'nome': 'SOLANGE MARTINEZ MASSA'}]",,60.10-1-00,0,[],1,1,206-2,37,1,"['CARLOS ROBERTO MASSA', 'SOLANGE MARTINEZ MASSA']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO NAJUA DE IRATI LTDA,,,,ATIVA,CENTRO,RUA BENJAMIN CONSTANT,440,84.500-000,IRATI,,EMPRESA DE PEQUENO PORTE,23/06/1975,Sociedade Empresária Limitada,PR,75.958.116/0001-37,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",30000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'MARINA BENDHACK'}, {'qual': '49-Sócio-Administrador', 'nome': 'LUIZA BENDHACK'}]",,60.10-1-00,0,[],1,1,206-2,45,1,"['LUIZA BENDHACK', 'MARINA BENDHACK']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO AZUL CELESTE LTDA,,(19) 3461-7522 / (19) 3407-5041,soraiaceleste@gmail.com,ATIVA,CENTRO,RUA DOZE DE NOVEMBRO,551,13.465-490,AMERICANA,RADIO AZUL CELESTE LTDA,EMPRESA DE PEQUENO PORTE,14/11/1989,Sociedade Empresária Limitada,SP,51.413.607/0001-34,2020-07-04T23:59:59.000Z,OK,SALA 06,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",6500.0,"[{'qual': '22-Sócio', 'nome': 'OMAR NAJAR'}, {'qual': '22-Sócio', 'nome': 'TATIANA BRUNO FARAONE NAJAR'}, {'qual': '22-Sócio', 'nome': 'MAINE BRUNO FARAONE NAJAR'}, {'qual': '49-Sócio-Administrador', 'nome': 'TAINE BRUNO FARAONE NAJAR'}]",,60.10-1-00,0,[],1,1,206-2,30,1,"['MAINE BRUNO FARAONE NAJAR', 'OMAR NAJAR', 'TAINE BRUNO FARAONE NAJAR', 'TATIANA BRUNO FARAONE NAJAR']",4
Atividades de rádio,28/08/2004,MATRIZ,RADIO DIFUSORA DE AMPARO LIMITADA,,,,ATIVA,CENTRO,RUA COMENDADOR GUIMARAES,25,13.900-908,AMPARO,,MICRO EMPRESA,25/08/1966,Sociedade Empresária Limitada,SP,43.462.076/0001-41,2020-07-04T23:59:59.000Z,OK,4 ANDAR,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",27000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'MARIA LUCIA CAMPOS BUENO'}, {'qual': '22-Sócio', 'nome': 'AUGUSTO DE CAMPOS BUENO'}]",,60.10-1-00,0,[],1,1,206-2,54,1,"['AUGUSTO DE CAMPOS BUENO', 'MARIA LUCIA CAMPOS BUENO']",2
Atividades de rádio,12/07/2003,MATRIZ,RADIO ANDRADINA LTDA,,(18) 3702-2353 / (18) 3722-2353,src_diretoria@hotmail.com,ATIVA,CENTRO,RUA HOMERO RODRIGUES SILVA,1090,16.901-025,ANDRADINA,RADIO ANDRADINA,MICRO EMPRESA,08/08/1966,Sociedade Empresária Limitada,SP,43.531.383/0001-37,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",20000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ADELIZ REGINA FERNANDES DA ROCHA'}, {'qual': '22-Sócio', 'nome': 'WASHINGTON ANTONIO GALDINO DA COSTA'}]",,60.10-1-00,0,[],1,1,206-2,54,1,"['ADELIZ REGINA FERNANDES DA ROCHA', 'WASHINGTON ANTONIO GALDINO DA COSTA']",2
Atividades de rádio,12/07/2003,MATRIZ,RADIO URUBUPUNGA LTDA,,(18) 3722-2729 / (18) 3608-5100 / (18) 3722-2729,src_diretoria@hotmail.com,ATIVA,JARDIM SANTO ANTONIO,RUA CUIABA,361,16.901-200,ANDRADINA,RADIO URUBUPUNGA,MICRO EMPRESA,28/09/1980,Sociedade Empresária Limitada,SP,43.535.582/0001-13,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",20000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ALEXANDRA FERNANDES ROCHA'}]",,60.10-1-00,0,[],1,1,206-2,39,1,['ALEXANDRA FERNANDES ROCHA'],1
Atividades de rádio,01/07/2001,MATRIZ,FUNDACAO ANTENA AZUL,,(75) 3278-2298,contabilize1@hotmail.com,ATIVA,CENTRO,RUA FREI APOLONIO DE TODY,10,48.410-000,CICERO DANTAS,RADIO REGIONAL DE CICERO DANTAS,DEMAIS,05/11/1996,Fundação Privada,BA,01.535.170/0001-33,2020-07-04T23:59:59.000Z,OK,SALA,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '16-Presidente', 'nome': 'PEDRO RIVALDO LIMA'}]",,60.10-1-00,0,[],1,1,306-9,23,1,['PEDRO RIVALDO LIMA'],1
Atividades de rádio,03/11/2005,MATRIZ,RADIO SISAL DE CONCEICAO DO COITE LTDA,,,,ATIVA,CENTRO,RUA WERCELENCIO C DA MOTA,81,48.730-000,CONCEICAO DO COITE,RADIO SISAL,DEMAIS,20/08/1979,Sociedade Empresária Limitada,BA,14.749.576/0001-60,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",19188.0,"[{'qual': '22-Sócio', 'nome': 'HAMILTON RIOS DE ARAUJO'}, {'qual': '49-Sócio-Administrador', 'nome': 'EDVALDO DE CARVALHO SANTIAGO'}, {'qual': '22-Sócio', 'nome': 'ADEVALDO MARTINS DOS SANTOS'}, {'qual': '22-Sócio', 'nome': 'TIAGO FERREIRA DE CARVALHO'}]",,60.10-1-00,0,[],1,1,206-2,41,1,"['ADEVALDO MARTINS DOS SANTOS', 'EDVALDO DE CARVALHO SANTIAGO', 'HAMILTON RIOS DE ARAUJO', 'TIAGO FERREIRA DE CARVALHO']",4
Atividades de rádio,25/03/2005,MATRIZ,RADIO PLANALTO DE EUCLIDES DA CUNHA LTDA,,,,ATIVA,CENTRO,R OTAVIO MANGABEIRA,13,48.500-000,EUCLIDES DA CUNHA,,MICRO EMPRESA,27/12/1985,Sociedade Empresária Limitada,BA,13.831.359/0001-52,2020-08-22T19:49:39.046Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '22-Sócio', 'nome': 'MARIA DULCE REMIGIO GOMES'}, {'qual': '49-Sócio-Administrador', 'nome': 'ANTONIO LOMES DO NASCIMENTO'}, {'qual': '22-Sócio', 'nome': 'ANTONIO BAPTISTA DE CARVALHO'}]",,60.10-1-00,0,[],1,1,206-2,34,1,"['ANTONIO BAPTISTA DE CARVALHO', 'ANTONIO LOMES DO NASCIMENTO', 'MARIA DULCE REMIGIO GOMES']",3
Atividades de rádio,03/11/2005,MATRIZ,RADIO SOCIEDADE MONTE ALEGRE LTDA,,(42) 3220-9000 / (42) 8402-4311,financeiro@radiot.com.br,ATIVA,CENTRO,AVENIDA VICE-PREFEITO REGINALDO GUEDES NOCERA,335,84.261-020,TELEMACO BORBA,RADIO CAPITAL DO PAPEL FM,EMPRESA DE PEQUENO PORTE,08/10/1966,Sociedade Empresária Limitada,PR,81.482.895/0001-40,2020-07-04T23:59:59.000Z,OK,ANDAR 1 SALA 1,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",51000.0,"[{'qual': '22-Sócio', 'nome': 'NEJEN MARTINS FAYAD'}, {'qual': '49-Sócio-Administrador', 'nome': 'MARICLER MARTINS FAYAD'}]",,60.10-1-00,0,[],1,1,206-2,53,1,"['MARICLER MARTINS FAYAD', 'NEJEN MARTINS FAYAD']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO CLUBE DE UBIRATA LTDA,,(44) 3529-3706,,ATIVA,CENTRO,AVENIDA NILZA DE OLIVEIRA PIPINO,2306,85.440-000,UBIRATA,,MICRO EMPRESA,08/11/1984,Sociedade Empresária Limitada,PR,78.565.587/0001-73,2020-07-04T23:59:59.000Z,OK,SALA 03,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",10000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'GIOVANNI KAROL ALVES DE CARVALHO'}, {'qual': '22-Sócio', 'nome': 'CRISTINA DIAS DOMINGUES CARVALHO'}]",,60.10-1-00,0,[],1,1,206-2,35,1,"['CRISTINA DIAS DOMINGUES CARVALHO', 'GIOVANNI KAROL ALVES DE CARVALHO']",2
Atividades de rádio,28/08/2004,MATRIZ,RADIO DIFUSORA UNIAO LTDA,,(42) 3521-2050,,ATIVA,CENTRO,RUA DARIO ANTONIO BORDIN,313,84.600-180,UNIAO DA VITORIA,,MICRO EMPRESA,25/08/1969,Sociedade Empresária Limitada,PR,81.646.762/0001-61,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",400000.0,"[{'qual': '22-Sócio', 'nome': 'BRUNA CARLA AGUSTINI'}, {'qual': '22-Sócio', 'nome': 'OLIVETE JOANES PERUZZO AGUSTINI'}, {'qual': '22-Sócio', 'nome': 'DAYANE WESCHENFELDER GEHLEN'}, {'qual': '49-Sócio-Administrador', 'nome': 'ANDREWS ROBERSON BATISTA'}]",,60.10-1-00,0,[],1,1,206-2,51,1,"['ANDREWS ROBERSON BATISTA', 'BRUNA CARLA AGUSTINI', 'DAYANE WESCHENFELDER GEHLEN', 'OLIVETE JOANES PERUZZO AGUSTINI']",4
Atividades de rádio,03/11/2005,MATRIZ,SOCIEDADE DIFUSORA DE CORINTO LTDA,,,,ATIVA,VILA VIRGILIO VIEIR,RUA ASTOR GOULART DE MOURA,51,39.200-000,CORINTO,,MICRO EMPRESA,14/09/1987,Sociedade Empresária Limitada,MG,20.215.570/0001-06,2020-07-04T23:59:59.000Z,OK,V,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",40000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'THIAGO QUEIROZ BORGES MUNIZ'}, {'qual': '22-Sócio', 'nome': 'CRISTIANO DIAS JUNIOR'}]",,60.10-1-00,0,[],1,1,206-2,33,1,"['CRISTIANO DIAS JUNIOR', 'THIAGO QUEIROZ BORGES MUNIZ']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO DIAMANTE DE COROMANDEL LTDA,,(34) 9255-6734,planejarcontabilidade@hotmail.com,ATIVA,CENTRO,RUA GERSON COUTINHO DA SILVA,235,38.550-000,COROMANDEL,RADIO DIAMANTE,MICRO EMPRESA,05/01/1978,Sociedade Empresária Limitada,MG,19.925.528/0001-08,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",50000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ROBERTO LOURENCO DA SILVA'}, {'qual': '22-Sócio', 'nome': 'PAULO SERRANO BORGES'}]",,60.10-1-00,0,[],1,1,206-2,42,1,"['PAULO SERRANO BORGES', 'ROBERTO LOURENCO DA SILVA']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO SERRA DA CAPIVARA LTDA,,,,ATIVA,CENTRO,TRV FRANCISCO ANTONIO,115,64.770-000,SAO RAIMUNDO NONATO,,MICRO EMPRESA,15/07/1980,Sociedade Empresária Limitada,PI,06.407.084/0001-69,2020-07-11T19:10:13.916Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'RAIMUNDO REGES SANTOS NOGUEIRA'}, {'qual': '22-Sócio', 'nome': 'WALDEMAR DE CASTRO MACEDO'}, {'qual': '22-Sócio', 'nome': 'JURANDIR DE CASTRO MACEDO'}, {'qual': '22-Sócio', 'nome': 'PEDRO CLAUDIO DE MOURA REIS'}, {'qual': '22-Sócio', 'nome': 'ARSENIO PEREIRA DE OLIVEIRA'}, {'qual': '22-Sócio', 'nome': 'EDVALDO BELO DA SILVA'}, {'qual': '22-Sócio', 'nome': 'RAIMUNDO DE MACEDO SILVA'}, {'qual': '22-Sócio', 'nome': 'NEWTON DE CASTRO MACEDO'}, {'qual': '22-Sócio', 'nome': 'PEDRO MACARIO DE CASTRO'}, {'qual': '22-Sócio', 'nome': 'JOSE SIQUEIRA'}]",,60.10-1-00,0,[],1,1,206-2,40,1,"['ARSENIO PEREIRA DE OLIVEIRA', 'EDVALDO BELO DA SILVA', 'JOSE SIQUEIRA', 'JURANDIR DE CASTRO MACEDO', 'NEWTON DE CASTRO MACEDO', 'PEDRO CLAUDIO DE MOURA REIS', 'PEDRO MACARIO DE CASTRO', 'RAIMUNDO DE MACEDO SILVA', 'RAIMUNDO REGES SANTOS NOGUEIRA', 'WALDEMAR DE CASTRO MACEDO']",10
Atividades de associações de defesa de direitos sociais,03/11/2005,MATRIZ,FUNDACAO DOM AVELAR BRANDAO VILELA,,,,ATIVA,CENTRO,R 24 DE JANEIRO,150,64.001-230,TERESINA,,DEMAIS,14/10/1987,Fundação Privada,PI,12.176.442/0001-72,2020-07-14T21:34:19.381Z,OK,SUL,,,,"[{'text': 'Atividades de organizações associativas ligadas à cultura e à arte', 'code': '94.93-6-00'}, {'text': 'Atividades associativas não especificadas anteriormente', 'code': '94.99-5-00'}, {'text': 'Atividades de rádio', 'code': '60.10-1-00'}]",0.0,"[{'qual': '10-Diretor', 'nome': 'ROSEMIRO ROBINSON DA COSTA'}, {'qual': '16-Presidente', 'nome': 'ANTONIO SOARES BATISTA'}]",,94.30-8-00,1,"['Atividades associativas não especificadas anteriormente', 'Atividades de organizações associativas ligadas à cultura e à arte', 'Atividades de rádio']",1,1,306-9,32,1,"['ANTONIO SOARES BATISTA', 'ROSEMIRO ROBINSON DA COSTA']",2
Atividades de rádio,03/11/2005,MATRIZ,NOVA ESTACAO RADIODIFUSAO E PUBLICIDADE LTDA,,(42) 3028-0040,dennis@dnacontabil.com.br,ATIVA,CENTRO,AV DO OURO,1105,84.145-000,CARAMBEI,MZ FM,MICRO EMPRESA,17/04/2000,Sociedade Empresária Limitada,PR,03.762.833/0001-88,2020-08-06T09:42:38.302Z,OK,SALA 02,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",100000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ALYSSON FERNANDO ZAMPIERI'}]",,60.10-1-00,0,[],1,1,206-2,20,1,['ALYSSON FERNANDO ZAMPIERI'],1
Atividades de rádio,10/09/2005,MATRIZ,TELECOMUNICACOES DELFIM LTDA,,(45) 3321-7000 / (45) 3321-7008 / (45) 2265-565,financeiro@capitalfm.com.br,ATIVA,ALTO ALEGRE,RUA MARANHAO,2955,85.805-220,CASCAVEL,RADIO CAPITAL FM,DEMAIS,21/03/1988,Sociedade Empresária Limitada,PR,80.548.332/0001-44,2020-07-04T23:59:59.000Z,OK,TERREO,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",2245400.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'OMAR LUIZ SCANAGATTA'}, {'qual': '22-Sócio', 'nome': 'SAMARA SCANAGATTA'}]",,60.10-1-00,0,[],1,1,206-2,32,1,"['OMAR LUIZ SCANAGATTA', 'SAMARA SCANAGATTA']",2
Atividades de rádio,03/11/2005,MATRIZ,RADIO CONTINENTAL FM LTDA,,(48) 3222-0403 / (48) 3222-0403 / (48) 3222-0403,luciano@audicor.com.br,ATIVA,PRAIA COMPRIDA,RUA JOAQUIM VAZ,1322,88.102-650,SAO JOSE,,DEMAIS,26/08/1986,Sociedade Empresária Limitada,SC,79.512.638/0001-61,2020-07-04T23:59:59.000Z,OK,ANDAR 3 EDIF ARTICO,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '22-Sócio', 'nome_rep_legal': 'CLODOMIR DOS SANTOS MATOS', 'qual_rep_legal': '05-Administrador', 'nome': 'TV IMPERADOR LTDA'}, {'qual': '05-Administrador', 'nome': 'GUARACY DOS SANTOS'}, {'qual': '22-Sócio', 'nome': 'JADSON SANTOS EDINGTON'}, {'qual': '05-Administrador', 'nome': 'MARCELO DA SILVA'}, {'qual': '05-Administrador', 'nome': 'MAX WALTER PINTO ALVES'}]",,60.10-1-00,0,[],1,1,206-2,34,1,"['GUARACY DOS SANTOS', 'JADSON SANTOS EDINGTON', 'MARCELO DA SILVA', 'MAX WALTER PINTO ALVES', 'TV IMPERADOR LTDA']",5
Atividades de rádio,02/10/2004,MATRIZ,RADIO CIDADE LTDA,,(49) 3643-1877,,ATIVA,CENTRO,RUA MARQUES DO HERVAL,977,89.900-000,SAO MIGUEL DO OESTE,,EMPRESA DE PEQUENO PORTE,11/11/1986,Sociedade Empresária Limitada,SC,79.817.763/0001-80,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",12000.0,"[{'qual': '22-Sócio', 'nome': 'IOLANDA ZENI BALDISSERA'}, {'qual': '49-Sócio-Administrador', 'nome': 'ITACIR BALDISSERA'}, {'qual': '22-Sócio', 'nome': 'GILMAR BALDISSERA'}, {'qual': '22-Sócio', 'nome': 'JACQUELINE BALDISSERA'}, {'qual': '22-Sócio', 'nome': 'PAULO ROBERTO BALDISSERA'}]",,60.10-1-00,0,[],1,1,206-2,33,1,"['GILMAR BALDISSERA', 'IOLANDA ZENI BALDISSERA', 'ITACIR BALDISSERA', 'JACQUELINE BALDISSERA', 'PAULO ROBERTO BALDISSERA']",5
Atividades de rádio,03/11/2005,MATRIZ,RADIO CASSINO DE RIO GRANDE LTDA,,(53) 3230-2510,rpereira@mikrus.com.br,ATIVA,CENTRO,RUA REPUBLICA DO LIBANO,135,96.200-360,RIO GRANDE,,MICRO EMPRESA,27/12/1977,Sociedade Empresária Limitada,RS,89.112.452/0001-79,2020-07-04T23:59:59.000Z,OK,,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",0.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'CLAUDIO ZAPPE'}, {'qual': '49-Sócio-Administrador', 'nome': 'PEDRO EDIR DAMBROS FARIAS'}]",,60.10-1-00,0,[],1,1,206-2,42,1,"['CLAUDIO ZAPPE', 'PEDRO EDIR DAMBROS FARIAS']",2
Atividades de rádio,03/11/2005,MATRIZ,SOCIEDADE DE RADIODIFUSAO FORTALEZA LTDA,,(51) 3731-1390 / (51) 3731-1390,adm@radioriopardo.com.br,ATIVA,CENTRO,RUA ANDRADE NEVES,431,96.640-000,RIO PARDO,,EMPRESA DE PEQUENO PORTE,10/07/1986,Sociedade Empresária Limitada,RS,91.038.273/0001-80,2020-07-04T23:59:59.000Z,OK,SALA 202,,,,"[{'code': '00.00-0-00', 'text': 'Não informada'}]",180000.0,"[{'qual': '49-Sócio-Administrador', 'nome': 'ANDRE LUIS JUNGBLUT'}, {'qual': '22-Sócio', 'nome': 'ANGELA FRANTZ'}, {'qual': '22-Sócio', 'nome': 'RAFAELA FRANTZ JUNGBLUT'}]",,60.10-1-00,0,[],1,1,206-2,34,1,"['ANDRE LUIS JUNGBLUT', 'ANGELA FRANTZ', 'RAFAELA FRANTZ JUNGBLUT']",3
